model_name,task_name,total_trials,trial_ids,trial_names,successful_trials,execution_times_sec,setup_times_sec,success_rate,resolves_task,successful_trial_ids
gpt-5,large-scale-text-editing,7,"['568fdf21-3941-49db-b68c-3196a84d4a05', '38448196-935c-445d-ab11-3e4b713f8da0', 'c3ed9aa9-f28c-4821-a5f0-60a121704ce1', 'bb812fde-9294-4228-9db7-fa72b3b96fde', '44b5a656-d655-4031-8d57-c5e7afb47324', 'fec4817a-e77d-44b2-b74b-d9ae33b124a4', '043b8d8f-829a-4edd-b60a-5749ba6f787e']","['large-scale-text-editing__hCPsZmh', 'large-scale-text-editing__A2dtxLC', 'large-scale-text-editing__uePXC23', 'large-scale-text-editing__uNbhV8q', 'large-scale-text-editing__tJSDiEs', 'large-scale-text-editing__kzZ9Woe', 'large-scale-text-editing__CrmeGUd']",3,"[164.122586, 1241.365031, 370.535239, 1205.311247, 908.91406, 148.21879, 488.383421]","[12.328154, 11.732307, 24.976196, 252.624553, 25.155767, 11.049099, 98.149022]",0.42857142857142855,False,"['568fdf21-3941-49db-b68c-3196a84d4a05', 'c3ed9aa9-f28c-4821-a5f0-60a121704ce1', 'fec4817a-e77d-44b2-b74b-d9ae33b124a4']"
gpt-5,largest-eigenval,5,"['e037d264-15df-4063-90eb-a7a3e4749ac1', 'b5e793d0-8715-420f-a90b-a7c1cf8cec6a', '1441cf57-e3c0-4c64-8093-b9fbf698a10b', '362279f4-044f-4901-89ba-2da02544265a', 'ee1c0775-dcae-4cba-af17-351ab32299c4']","['largest-eigenval__BhmXzK2', 'largest-eigenval__ZENJoDv', 'largest-eigenval__YbzbFRV', 'largest-eigenval__in2EAEL', 'largest-eigenval__57dxn37']",0,"[915.411873, 725.332873, 900.088639, 913.914877, 906.5192]","[46.361913, 32.590278, 200.034603, 70.762171, 155.115216]",0.0,False,[]
gpt-5,log-summary-date-ranges,7,"['c6eba79c-375a-4a82-b0d0-2e34e1e30e1f', '8863cd87-0e4c-464e-b33e-c2fe56704274', 'bee2c417-be6a-4319-a1e1-3895a2989929', '68797e4d-8a6a-4d44-a779-a4ae5dc9e94c', '1d797159-d8ee-4ff3-907b-82bdc431a0d4', 'c2f65f40-7989-4c11-b809-9bd92f8e882e', 'b1329b7c-a036-496d-aa49-f73af5b23cce']","['log-summary-date-ranges__nyiArf6', 'log-summary-date-ranges__QzhKufJ', 'log-summary-date-ranges__SscWDtQ', 'log-summary-date-ranges__SvJ7xnC', 'log-summary-date-ranges__53ozNLs', 'log-summary-date-ranges__rsdtXRT', 'log-summary-date-ranges__HXoMTWs']",0,"[203.376941, 109.220249, 141.897095, 111.243658, 273.448434, 140.757486, 56.137735]","[135.024381, 23.906896, 9.005348, 31.931698, 162.043262, 22.38043, 22.023146]",0.0,False,[]
gpt-5,make-doom-for-mips,7,"['fb19a7eb-c94a-4961-9628-b9095bb41d22', 'f83541b9-5792-4a60-a39a-b34d5941031c', 'b87d4f01-67da-404e-a6b1-cd464ef4e8fb', '1e21f7c9-b966-4bd0-b874-3775bddaf2b1', 'a108b9a0-292e-4e37-8760-48a66deff06d', '59e6fd84-ac60-4260-b93e-6425f778a558', 'f931da19-2f56-4f8e-8f56-dc173a1ddd4a']","['make-doom-for-mips__FQyJYmV', 'make-doom-for-mips__p72S3Cg', 'make-doom-for-mips__vjurx59', 'make-doom-for-mips__F6g95sN', 'make-doom-for-mips__pVxSq8h', 'make-doom-for-mips__A5QdUcA', 'make-doom-for-mips__ybAzQGJ']",0,"[900.011283, 902.386841, 900.033643, 900.002286, 906.463231, 900.659976, 900.000973]","[226.151447, 13.10828, 51.757343, 8.129091, 38.250339, 48.043722, 9.074462]",0.0,False,[]
gpt-5,make-mips-interpreter,6,"['ece24654-de34-4d17-8f2b-105a75802be4', '899c39df-0934-409f-bef2-82c3a3f6cf5d', '6bafa982-1d1f-4c1d-8a4a-69a934c4bd71', 'bc7ef71c-06b2-48df-9499-f36a9d76e93b', 'c8fe452a-3a6a-45ee-a35f-df55603648f5', 'fe991bdd-e5a8-4979-aefb-ae37e97f08eb']","['make-mips-interpreter__SfzDtzX', 'make-mips-interpreter__vXnYzSz', 'make-mips-interpreter__iy6yTt7', 'make-mips-interpreter__uhWnmbL', 'make-mips-interpreter__d4UvDkb', 'make-mips-interpreter__hh9QeWi']",0,"[1820.739403, 1800.00051, 1809.734291, 1800.206438, 1801.337443, 1800.001333]","[20.95528, 31.32004, 197.156812, 56.767664, 31.205366, 6.011888]",0.0,False,[]
gpt-5,merge-diff-arc-agi-task,7,"['36b00af7-a0f8-49c5-993d-b1a1fd35beb0', '985d75a0-5a87-4fa4-a136-910a8413bb30', '8ffd3460-8727-4288-8c4c-f07d37e44734', 'f1f8230d-cf05-4c87-b67a-b9ffe6236233', 'c1c5b36c-b26f-40fa-9537-95af9172895a', '9e91ce44-e2b8-48cf-9824-c0284b67194a', '7882256a-af1c-4a07-a2c2-7af24d13189f']","['merge-diff-arc-agi-task__2VPBZpL', 'merge-diff-arc-agi-task__YAsZgbj', 'merge-diff-arc-agi-task__4PJEDah', 'merge-diff-arc-agi-task__dogE589', 'merge-diff-arc-agi-task__MNkbUJe', 'merge-diff-arc-agi-task__HfmWCse', 'merge-diff-arc-agi-task__2FyoVfJ']",7,"[254.343024, 524.795835, 755.773528, 502.368781, 443.221105, 412.923203, 552.292243]","[20.142096, 14.858028, 17.283049, 19.244743, 17.129905, 30.526098, 15.646848]",1.0,True,"['36b00af7-a0f8-49c5-993d-b1a1fd35beb0', '985d75a0-5a87-4fa4-a136-910a8413bb30', '8ffd3460-8727-4288-8c4c-f07d37e44734', 'f1f8230d-cf05-4c87-b67a-b9ffe6236233', 'c1c5b36c-b26f-40fa-9537-95af9172895a', '9e91ce44-e2b8-48cf-9824-c0284b67194a', '7882256a-af1c-4a07-a2c2-7af24d13189f']"
gpt-5,model-extraction-relu-logits,6,"['7cfa567b-4e73-46e0-b0e2-837968b4c4ac', 'ece7e9bc-7f65-4019-8991-e8c7a22a0796', '7ddc7bbe-58aa-472c-a4ec-ee7e06259bbc', '19d78783-7ac0-43f9-8e60-146d6c189d7e', 'c5ca9c96-de52-4df6-8361-616a2058f7a0', '9868a0db-11cd-4002-86ba-816516162219']","['model-extraction-relu-logits__d9eQFdt', 'model-extraction-relu-logits__QQB3JBq', 'model-extraction-relu-logits__SmvYPDB', 'model-extraction-relu-logits__udGz9sZ', 'model-extraction-relu-logits__6MiMiW5', 'model-extraction-relu-logits__3D5jzpT']",1,"[292.679044, 96.777411, 137.309111, 495.980032, 316.262251, 777.806328]","[8.948005, 31.03131, 20.911405, 72.226962, 9.471818, 103.613313]",0.16666666666666666,False,['7ddc7bbe-58aa-472c-a4ec-ee7e06259bbc']
gpt-5,mteb-leaderboard,5,"['05ff8ea1-61c4-4641-b55e-aa6c64e64095', 'bc534b5c-5edc-4565-a997-d1064d098903', '84465b91-466d-4629-90fc-96ac86b42d19', '4e02c6f8-3e1e-487e-a557-7a164bf22323', '58dd69a3-14f0-4311-9466-25351a5871e1']","['mteb-leaderboard__GwnUnD7', 'mteb-leaderboard__UMAwg8P', 'mteb-leaderboard__qakxoVK', 'mteb-leaderboard__hiia5TW', 'mteb-leaderboard__8TqzbW9']",0,"[1002.181577, 2711.199834, 765.773785, 965.411028, 3193.466254]","[5.132226, 38.918911, 3.296357, 117.126333, 4.042383]",0.0,False,[]
gpt-5,mteb-retrieve,6,"['26bf9181-ac63-4d87-b8bf-acecea5eb090', '574c6244-981c-4f31-8029-f42e33a8f24c', '2ef28364-d183-4268-bc32-6ed4c27ffc21', '867ebf83-d157-4139-b30e-b983d7fb42e6', '269e2288-f545-497e-98a6-318d1b2a1cfb', 'bf0a7563-be09-460b-b693-c4d97dc2de75']","['mteb-retrieve__5hp3yu8', 'mteb-retrieve__gPZdGRG', 'mteb-retrieve__VHpBTDP', 'mteb-retrieve__FjFwoK4', 'mteb-retrieve__qVW7kAn', 'mteb-retrieve__XFMkR53']",0,"[315.698627, 276.970491, 187.925343, 118.223015, 316.201927, 215.725581]","[36.741265, 137.869488, 24.858108, 8.807723, 3.528326, 2.099594]",0.0,False,[]
gpt-5,nginx-request-logging,6,"['e903a8f8-0616-4a61-8bcd-e9b1243ead70', 'b6271fa9-0d5f-4238-84a7-888844ca4a1f', '1091c897-9654-4089-9768-38fc36b93809', '1fd89e02-aeb6-4c55-b52c-159ec614e3ef', '6b3efbe6-cfe3-4ad1-a0cf-d2c822395dae', 'f1899341-b1ba-4c56-b669-3b3a8450598f']","['nginx-request-logging__zTka35c', 'nginx-request-logging__EtFEV5c', 'nginx-request-logging__svSyVSM', 'nginx-request-logging__eGhEtzM', 'nginx-request-logging__Cb2ZuCZ', 'nginx-request-logging__NZnALLi']",6,"[287.752694, 180.570738, 197.444026, 504.06337, 193.951082, 148.27305]","[43.3071, 9.029903, 49.687537, 18.746825, 28.497858, 34.498012]",1.0,True,"['e903a8f8-0616-4a61-8bcd-e9b1243ead70', 'b6271fa9-0d5f-4238-84a7-888844ca4a1f', '1091c897-9654-4089-9768-38fc36b93809', '1fd89e02-aeb6-4c55-b52c-159ec614e3ef', '6b3efbe6-cfe3-4ad1-a0cf-d2c822395dae', 'f1899341-b1ba-4c56-b669-3b3a8450598f']"
gpt-5,openssl-selfsigned-cert,6,"['7651f3ee-ab0d-433f-8810-8305f3535ac8', '2f1bded6-3414-4bbc-af0c-4b827ae50b49', '71586f18-147f-4470-af96-cd90279d7797', 'd6ee15ac-03ea-4629-b73d-e7bc053282c9', '5a60ec64-138d-4db9-baaf-0ea2af61f9b3', '9dcfb3ed-3277-4faa-9b83-785e1ea23455']","['openssl-selfsigned-cert__V2piWiC', 'openssl-selfsigned-cert__rsMAauT', 'openssl-selfsigned-cert__7BsSHqe', 'openssl-selfsigned-cert__3pEsLVL', 'openssl-selfsigned-cert__VUuWwu3', 'openssl-selfsigned-cert__sbKNXcL']",6,"[111.747008, 134.891475, 161.294279, 94.043205, 121.959776, 124.957272]","[13.125941, 118.336448, 22.875472, 76.484224, 1522.549006, 8.908719]",1.0,True,"['7651f3ee-ab0d-433f-8810-8305f3535ac8', '2f1bded6-3414-4bbc-af0c-4b827ae50b49', '71586f18-147f-4470-af96-cd90279d7797', 'd6ee15ac-03ea-4629-b73d-e7bc053282c9', '5a60ec64-138d-4db9-baaf-0ea2af61f9b3', '9dcfb3ed-3277-4faa-9b83-785e1ea23455']"
gpt-5,password-recovery,7,"['1ebdd63c-1eaa-495d-9f3a-1db36cea5b62', 'b05e161c-a86d-4936-ab9c-6ba23a95fe79', '952cc713-1d2f-4139-bea0-8b94b5d99e77', '87e81dc7-3412-4fa2-aeaf-24262ad9255a', 'cab09fd3-8155-49eb-8a7c-415df5bb7f3c', '94ae7aa9-63c3-4d89-a617-e7f579f290d9', '3e8237d5-c0a5-468e-a9c9-c31bd18b6cc6']","['password-recovery__H7gWExV', 'password-recovery__5ANuugU', 'password-recovery__k2sn4cr', 'password-recovery__RogXs9s', 'password-recovery__MPKGLza', 'password-recovery__SLiDY5H', 'password-recovery__zjfWKQz']",0,"[907.806038, 901.586461, 900.702539, 900.001847, 900.427213, 1549.838791, 900.329749]","[16.873778, 13.555377, 42.355092, 12.559203, 38.486535, 160.667795, 23.384541]",0.0,False,[]
gpt-5,path-tracing,6,"['f4a58f67-209f-491e-9390-6e8faaed0192', '68b616a2-5897-4f6a-8e3e-779f95e1bcc8', 'd34bf7d6-1b8c-45c3-bc20-41884ae6f456', '274d8dd5-1bcf-4e85-9a23-e960479a9d73', 'c95796cc-2261-42ee-a40d-583910b10742', 'e3b87aaa-7450-4898-9284-cc3736de5902']","['path-tracing__VcNpQaR', 'path-tracing__xHoSiVi', 'path-tracing__oiNifJJ', 'path-tracing__RSK4UHi', 'path-tracing__Jcj2AAA', 'path-tracing__pREyFNo']",0,"[6611.720919, 1800.009502, 1854.889349, 1802.085791, 1056.51882, 1752.015862]","[40.862321, 10.414413, 7.626756, 36.517281, 88.3262, 86.40628]",0.0,False,[]
gpt-5,path-tracing-reverse,7,"['f3f3304f-7e65-4bfd-8f58-cf6c88a4e9f0', '11011d35-bc84-4e16-8968-39f29c8348e1', 'f8061f3b-ea90-4563-99ec-cfffe1e2ecbb', 'c68de3c6-c698-4e36-8317-9be7d35d104b', 'feac42a9-c1b0-4606-a946-91a8c1903182', 'e2cc54f9-880a-4947-a064-0813b8257e89', 'f200fe6d-e561-4b0e-9776-795ea77562b7']","['path-tracing-reverse__Ngr43zP', 'path-tracing-reverse__ofSGKDK', 'path-tracing-reverse__M5yXGbW', 'path-tracing-reverse__2dQyLZ9', 'path-tracing-reverse__5PzeDhB', 'path-tracing-reverse__fHzEcQC', 'path-tracing-reverse__bEzqY4B']",0,"[852.630629, 440.426682, 1860.210053, 1800.000693, 733.933442, 1019.723959, 1800.005368]","[74.109825, 77.45175, 44.98426, 16.36787, 16.033242, 141.017426, 10.217642]",0.0,False,[]
gpt-5,polyglot-c-py,6,"['2b10c226-9066-4427-9cba-04d42132dc88', 'ea8b6f01-a531-4a8f-96ba-24eaa49ef8ab', '1150d6b4-3ff6-45d9-af5a-c148d2306177', '4d8de6e7-5262-4ea5-8498-ef980d13e314', 'df04bd56-91b2-4f37-9997-3a6974ca55a5', '83c5abf6-350b-4f37-9a8e-7f16bbde3d10']","['polyglot-c-py__xKgdCnP', 'polyglot-c-py__cvA76Zc', 'polyglot-c-py__DDmjwfC', 'polyglot-c-py__bV6fFWF', 'polyglot-c-py__NeJEXAw', 'polyglot-c-py__2B3uefv']",0,"[281.662106, 663.855689, 145.604507, 215.933267, 812.535531, 257.753256]","[14.615036, 16.38993, 16.010054, 19.485151, 34.565562, 21.317161]",0.0,False,[]
gpt-5,polyglot-rust-c,6,"['170f4cfc-67c0-4bae-b338-b454fa9c9dd0', 'e5c89fd6-b828-4922-958c-6445b54e0699', '5b89640d-4b7e-4772-b805-39d81caa017e', '965c1989-f3ea-442d-84dc-ef826bf10709', '423786cc-527b-4470-9401-4ea11ad5623e', '7e11a645-31b9-4cff-915c-405d5ea398a6']","['polyglot-rust-c__WQ2ZAZm', 'polyglot-rust-c__wAeA6vC', 'polyglot-rust-c__j5PCTYM', 'polyglot-rust-c__JGd6BBV', 'polyglot-rust-c__QgWtDKr', 'polyglot-rust-c__X3xVTg6']",0,"[921.104387, 938.261047, 900.007167, 900.113803, 900.436422, 902.240164]","[78.347823, 158.751408, 17.772359, 23.416558, 129.365199, 46.037392]",0.0,False,[]
gpt-5,port-compressor,4,"['21af24ea-410b-4846-98cc-d6e5258f1c09', 'c937d52b-1a16-47af-8f78-8969f2a22df9', '87b22db2-265d-45f7-b9f4-223e7a92e3cc', '50965709-97d7-4995-a683-704f5a852afd']","['port-compressor__aMpJ95G', 'port-compressor__c2KkpJa', 'port-compressor__dQ9sEtn', 'port-compressor__4Lq66pa']",0,"[3605.937222, 3605.03076, 3606.570665, 3634.024205]","[76.773413, 41.277948, 137.202251, 103.858005]",0.0,False,[]
gpt-5,prove-plus-comm,7,"['c21fcb54-3feb-4fc9-8a2e-f7124ea72623', 'f04ee6a2-e734-45ea-aee0-a12fc823ddc1', '96a8d27a-2b18-4290-b066-e003696f4a34', 'f83aa081-4b9c-47a3-98c4-3a51c2e0ab1c', '5636de4e-337b-4383-90a8-5505af001b2c', '5981f001-af9c-46a4-8613-e7d2b3e83a83', 'b70adf84-8259-45e2-ba79-8ad4dcd87df3']","['prove-plus-comm__6XzumWd', 'prove-plus-comm__9tterfk', 'prove-plus-comm__kiTg4Lz', 'prove-plus-comm__PSkGkkz', 'prove-plus-comm__ctgZWaB', 'prove-plus-comm__78vnLZk', 'prove-plus-comm__iRLXcHE']",6,"[370.875792, 102.975392, 219.044767, 205.355998, 284.737252, 360.230246, 200.330913]","[21.566888, 10.336685, 133.977628, 27.667583, 25.999628, 140.710861, 11.995178]",0.8571428571428571,True,"['c21fcb54-3feb-4fc9-8a2e-f7124ea72623', 'f04ee6a2-e734-45ea-aee0-a12fc823ddc1', '96a8d27a-2b18-4290-b066-e003696f4a34', 'f83aa081-4b9c-47a3-98c4-3a51c2e0ab1c', '5636de4e-337b-4383-90a8-5505af001b2c', 'b70adf84-8259-45e2-ba79-8ad4dcd87df3']"
gpt-5,pypi-server,6,"['149466b5-6db1-4d8b-8283-657408679c3a', '15a108ca-8a0f-4768-925a-797299944f3a', '9f8db136-602e-4c03-9175-61a967263e50', '0af79210-dbc6-4ee7-a82a-a5dcea7a7c45', 'a65031e2-fd31-498a-ad92-9fb2a73ed322', 'af14996c-dcc9-48b5-ada1-a19346018add']","['pypi-server__jfrhbGV', 'pypi-server__ST6jkUQ', 'pypi-server__T3fcjm4', 'pypi-server__iq7QW8g', 'pypi-server__QFgCsGy', 'pypi-server__bK8hDWW']",2,"[163.696097, 358.672772, 182.954646, 183.053019, 280.939756, 209.830223]","[11.792846, 101.420854, 154.567642, 20.67982, 70.044467, 41.85312]",0.3333333333333333,False,"['149466b5-6db1-4d8b-8283-657408679c3a', '9f8db136-602e-4c03-9175-61a967263e50']"
gpt-5,pytorch-model-cli,6,"['2ef87912-4090-4887-afdb-34d376586e6c', '29814007-ef14-4d68-a6ca-6420a13b67c0', '43f4609c-8611-4ded-8bfd-a0f568591a75', '7c66249f-7d19-4818-99bc-6b18ffbbf48b', '2229f55e-8f95-418b-bd52-cc330212ddc3', '1aad6804-be75-4542-9fbc-79d5a89b6ab3']","['pytorch-model-cli__wB7kDRc', 'pytorch-model-cli__xckKGHC', 'pytorch-model-cli__T6yPfWQ', 'pytorch-model-cli__HX3GZVc', 'pytorch-model-cli__JyducYz', 'pytorch-model-cli__HLjJN5o']",0,"[268.154951, 149.855489, 515.502561, 380.339611, 900.00065, 266.112916]","[82.228005, 101.898808, 105.250219, 15.404484, 95.744451, 8.804634]",0.0,False,[]
gpt-5,pytorch-model-recovery,7,"['dda6bfb4-6e0e-487c-b3f8-cb59e9f0fbf6', 'ef12d1b0-3bae-4248-8b0e-3e405a79d1f1', 'f8b929db-54db-4269-9509-fc13931d24de', '6d86d0f1-1bd9-41f4-85e7-8bb7cc70fb53', 'c21d2c6a-a75b-4af2-9ef7-62d545054e62', '1e29b6ac-8a25-440a-9514-d027b295442b', '0bdb0a70-c7f4-4cde-b07c-2daea4655a40']","['pytorch-model-recovery__qpnJnTV', 'pytorch-model-recovery__P8kXNQK', 'pytorch-model-recovery__zqp6Wyy', 'pytorch-model-recovery__KkUtXxD', 'pytorch-model-recovery__GdBH3Tj', 'pytorch-model-recovery__cXQcUoq', 'pytorch-model-recovery__LXzE4bb']",3,"[900.001126, 901.025254, 910.361005, 370.610594, 263.355408, 900.003088, 904.457709]","[9.010043, 24.747275, 51.50629, 40.441677, 9.561439, 76.25244, 42.683755]",0.42857142857142855,False,"['6d86d0f1-1bd9-41f4-85e7-8bb7cc70fb53', 'c21d2c6a-a75b-4af2-9ef7-62d545054e62', '0bdb0a70-c7f4-4cde-b07c-2daea4655a40']"
gpt-5,qemu-alpine-ssh,6,"['af4bc0ae-2786-4af7-8c9c-6d8b1cd1c03f', '1059aecd-1da1-4806-939d-0f77a64f4e01', '1ed5ee2b-0ca3-4927-9e1c-ff1359ba684c', '199dea09-10b2-4261-9fd7-ae045ebd6b73', '1028cb15-47a2-47ea-9725-da877b19afdc', '44a66d1e-0f6f-447f-a588-2a6cbf046105']","['qemu-alpine-ssh__nfWh82m', 'qemu-alpine-ssh__34UFsVG', 'qemu-alpine-ssh__AZc9kBi', 'qemu-alpine-ssh__ezUVaKv', 'qemu-alpine-ssh__xquageC', 'qemu-alpine-ssh__haYi66i']",1,"[960.243697, 290.37141, 420.593761, 461.559064, 797.312994, 999.167004]","[23.069769, 9.911209, 2.10222, 10.88806, 31.134402, 13.170666]",0.16666666666666666,False,['1059aecd-1da1-4806-939d-0f77a64f4e01']
gpt-5,qemu-startup,5,"['3da85369-7bca-4ffb-a41a-52b6834ad301', '4c299126-2de4-4b35-9483-008d62c86533', '67b351a2-e03e-4e78-afc5-d5467aaf9250', '446ab231-38c5-474f-b4d7-c15d25f82b6b', 'f10129e8-e9fc-4795-b8ba-f76f796b9c36']","['qemu-startup__xcJDCCZ', 'qemu-startup__z24fHUz', 'qemu-startup__7tnMCzU', 'qemu-startup__hU5Zhy7', 'qemu-startup__9eBTdy9']",4,"[905.013883, 920.1992, 228.781141, 553.60153, 193.458991]","[3.17093, 36.433332, 30.519019, 9.999872, 13.724532]",0.8,True,"['3da85369-7bca-4ffb-a41a-52b6834ad301', '67b351a2-e03e-4e78-afc5-d5467aaf9250', '446ab231-38c5-474f-b4d7-c15d25f82b6b', 'f10129e8-e9fc-4795-b8ba-f76f796b9c36']"
gpt-5,regex-log,5,"['99dc6c5d-2b02-4770-a04b-0b69eda27240', '7beb5a4b-0a7e-4103-a813-40514f0b6da6', '59c3d6eb-b706-4584-9e60-089c5be59b82', 'd4bd0d04-9a65-4d12-bbc1-3a5d52b9f3f5', '654b66e5-8da8-45d6-ae8c-2861742a24cb']","['regex-log__vtucatb', 'regex-log__ok5iXqt', 'regex-log__F8KA8N7', 'regex-log__hbJQ7eo', 'regex-log__u5GrVZn']",5,"[186.682062, 238.699203, 168.70928, 217.944763, 247.217786]","[157.086014, 180.975655, 225.123094, 19.329018, 33.937092]",1.0,True,"['99dc6c5d-2b02-4770-a04b-0b69eda27240', '7beb5a4b-0a7e-4103-a813-40514f0b6da6', '59c3d6eb-b706-4584-9e60-089c5be59b82', 'd4bd0d04-9a65-4d12-bbc1-3a5d52b9f3f5', '654b66e5-8da8-45d6-ae8c-2861742a24cb']"
gpt-5,reshard-c4-data,6,"['f6a957e6-f4fb-402c-b3eb-fd046460d669', '6c9765f8-dac9-4171-8457-118327cc7f2a', '30451bf1-2fdc-42ae-8c04-d97cabf911d8', 'c72da553-cf68-482d-aa1b-28d792bfb6cc', '1316c1bc-bc3e-431f-b5a6-de43f86d1331', 'c1cd8367-2569-4465-955f-ee41cd766df5']","['reshard-c4-data__oj9LAw2', 'reshard-c4-data__tFHkjjh', 'reshard-c4-data__3uu8HhJ', 'reshard-c4-data__KftxJzX', 'reshard-c4-data__EwtVpW2', 'reshard-c4-data__AxmfnEj']",2,"[900.001721, 573.289721, 388.870852, 900.050693, 626.964926, 478.618469]","[9.273085, 54.610207, 99.952325, 14.728554, 129.535994, 46.36423]",0.3333333333333333,False,"['f6a957e6-f4fb-402c-b3eb-fd046460d669', '30451bf1-2fdc-42ae-8c04-d97cabf911d8']"
gpt-5,reverse-engineering,6,"['8d7e07a1-69e4-4677-9beb-78756f10a8cf', '23db9073-d24e-49a2-8daa-1675270722e1', '1167ddfe-39da-4ce6-b207-748adeb1f74d', '0312a306-010b-4f77-8283-e0ab629e35fc', '7c66b406-eadb-4ca1-b515-3e08e6ce862e', '9fe16851-4f7d-4908-9cf1-e3b9849a37ed']","['reverse-engineering__vQbhzP5', 'reverse-engineering__9Hcj9Za', 'reverse-engineering__M3xfGNg', 'reverse-engineering__dThUe4R', 'reverse-engineering__3uPALAW', 'reverse-engineering__6zZLsHB']",4,"[1824.395143, 921.824824, 1800.070388, 1139.728573, 606.120466, 585.201575]","[17.587637, 78.139616, 19.319989, 73.235257, 8.404357, 26.538598]",0.6666666666666666,True,"['23db9073-d24e-49a2-8daa-1675270722e1', '0312a306-010b-4f77-8283-e0ab629e35fc', '7c66b406-eadb-4ca1-b515-3e08e6ce862e', '9fe16851-4f7d-4908-9cf1-e3b9849a37ed']"
gpt-5,run-pdp11-code,5,"['1919cf9a-1fd6-4bde-aaae-caaa9e851c49', 'd7a5d5ca-e2bb-4d0b-9cd1-0e8fb4b699f0', 'e31f7c5b-fcf2-4b90-925a-60b2ddce2a18', '7d5a1b21-6d5a-493d-96f8-97570ba74cc2', 'dde43d64-6bfe-40c1-89fc-37ec7520a2bb']","['run-pdp11-code__6R2MA8d', 'run-pdp11-code__BkAWfPM', 'run-pdp11-code__nq4Noz8', 'run-pdp11-code__Lp2neVb', 'run-pdp11-code__dRMAoQQ']",0,"[1007.683648, 914.572972, 534.175527, 1003.639201, 1013.657169]","[74.942647, 105.600511, 29.78986, 71.898024, 202.5436]",0.0,False,[]
gpt-5,sanitize-git-repo,7,"['f69277b5-c127-47d3-8c69-678d7011c3b3', '241c821d-3cf7-4a42-96cd-b552663cf3a6', 'f242a9ae-cc73-4911-8070-8cf8c815d9eb', 'cc582766-9a2c-46ed-b83a-d74c60fa5658', 'b861f4d6-3b62-4352-b87f-7b95eb997c42', '313343a4-9165-4387-9b77-41bd26100869', 'a6bae596-4bf1-4f90-9237-c5b4c5773712']","['sanitize-git-repo__jj8B6xA', 'sanitize-git-repo__s2AdyCK', 'sanitize-git-repo__Z3JibUD', 'sanitize-git-repo__7Y44Qhc', 'sanitize-git-repo__voUesVs', 'sanitize-git-repo__rdf7Pjx', 'sanitize-git-repo__uuksR6G']",2,"[687.354037, 551.618061, 1323.975506, 900.094246, 812.035069, 350.852476, 916.477618]","[66.182756, 7.659214, 225.744919, 64.470737, 78.622541, 10.173409, 21.806599]",0.2857142857142857,False,"['f69277b5-c127-47d3-8c69-678d7011c3b3', '313343a4-9165-4387-9b77-41bd26100869']"
gpt-5,schemelike-metacircular-eval,6,"['51b5bd62-b69d-466b-af88-516dc805c0e0', 'a771d2b7-bd6c-4254-a1ea-cad7f7725e5e', '1ae3b58f-28ca-412b-962d-2e29e0651b17', '5d466124-a81f-41bd-a4c3-9fa7cd305594', 'f3209a38-095f-4b2a-af15-d86fc4264d5f', 'b8ab6e99-fd03-4610-8677-8b6d0db9e00f']","['schemelike-metacircular-eval__G9k36o6', 'schemelike-metacircular-eval__F6XUyRg', 'schemelike-metacircular-eval__EdumHaW', 'schemelike-metacircular-eval__HdEfxVp', 'schemelike-metacircular-eval__qedQuXW', 'schemelike-metacircular-eval__DmFBCry']",0,"[2401.158472, 2400.99404, 2411.939929, 2402.016763, 2400.007932, 2400.010103]","[197.361385, 121.252109, 46.014211, 160.584081, 9.181892, 111.261594]",0.0,False,[]
gpt-5,sparql-university,5,"['a1cbb638-d051-4b6e-b15e-b1bad9716260', 'afdfcef2-8fee-4281-b3b3-a837923aa32b', '32b4a7a5-40d5-4c67-9798-40d5dd4ff4e3', '32a49cbc-4893-42fa-9cb4-e728667d393c', 'fe3f0b9d-b340-4b27-bf69-892b528bab55']","['sparql-university__4ma2WRW', 'sparql-university__xZEGfVQ', 'sparql-university__A8pAXMk', 'sparql-university__PcgqxBT', 'sparql-university__bRn826N']",4,"[223.38647, 354.514843, 341.788481, 332.210858, 598.274627]","[119.617046, 59.310407, 61.989563, 55.462359, 231.678874]",0.8,True,"['a1cbb638-d051-4b6e-b15e-b1bad9716260', 'afdfcef2-8fee-4281-b3b3-a837923aa32b', '32a49cbc-4893-42fa-9cb4-e728667d393c', 'fe3f0b9d-b340-4b27-bf69-892b528bab55']"
gpt-5,sqlite-db-truncate,7,"['4aa13201-97bd-4e63-8fa8-e76e4fc039c4', '2d23f238-75a0-4324-a18b-2f4a99a3918d', 'a3a0c9e8-d57a-4abd-96a8-fb603013966b', '162b9cfd-00af-4ddd-9470-5bb9f62cc793', 'ced8e5ff-93dc-482e-91fd-7fefe669c916', 'ac945708-daec-418a-9965-578dc75284bb', 'd3ee9792-1560-48e6-a69e-14b393301e50']","['sqlite-db-truncate__G3MMdK5', 'sqlite-db-truncate__mMDxdsc', 'sqlite-db-truncate__eKCio8c', 'sqlite-db-truncate__Dzg2xrY', 'sqlite-db-truncate__rkf3TXD', 'sqlite-db-truncate__Q5Ca3G3', 'sqlite-db-truncate__P7YgUY5']",0,"[533.71273, 859.7268, 345.961631, 121.735473, 426.899398, 622.8403, 902.54355]","[48.426867, 28.123772, 11.865572, 9.11589, 46.654469, 120.96924, 20.508237]",0.0,False,[]
